Filename,Width,Height,Pixels,FileSize_Bytes,FileSize_KB,FileSize_MB,Path
fantasy-cricket-app-development-process.png,2400,2588,6211200,273807,267.38,.26,content/posts/gewhg/fantasy-cricket-app-development-process.png
man-white-uniform-is-playing-cricket-is-about-hit-ball.jpg,5376,3584,19267584,13055275,12749.29,12.45,content/posts/gewhg/man-white-uniform-is-playing-cricket-is-about-hit-ball.jpg
bottles-cash-with-coins-saving-money-concept.jpg,7360,4912,36152320,12051874,11769.40,11.49,content/posts/how-to-create-an-investment-app-what-you-should-know-in-2025/bottles-cash-with-coins-saving-money-concept.jpg
acorns.png,2400,2152,5164800,1683168,1643.71,1.60,content/posts/how-to-create-an-investment-app-what-you-should-know-in-2025/acorns.png
etoro.png,2400,2160,5184000,580211,566.61,.55,content/posts/how-to-create-an-investment-app-what-you-should-know-in-2025/etoro.png
robinhood_-investing-for-all.png,2400,2084,5001600,681111,665.14,.64,content/posts/how-to-create-an-investment-app-what-you-should-know-in-2025/robinhood_-investing-for-all.png
types-of-online-investment-apps.png,2400,3232,7756800,328983,321.27,.31,content/posts/how-to-create-an-investment-app-what-you-should-know-in-2025/types-of-online-investment-apps.png
Getsocio-updates.jpg,1500,924,1386000,200164,195.47,.19,content/posts/updates-of-getsocio-and-the-got-spot-projects/Getsocio-updates.jpg
Thegotspot_ios.jpg,1500,949,1423500,463959,453.08,.44,content/posts/updates-of-getsocio-and-the-got-spot-projects/Thegotspot_ios.jpg
OpenStreetMap.png,885,287,253995,101120,98.75,.09,content/posts/updates-of-getsocio-and-the-got-spot-projects/OpenStreetMap.png
Coupon_status.png,970,611,592670,110338,107.75,.10,content/posts/updates-of-getsocio-and-the-got-spot-projects/Coupon_status.png
Mailchimp_integration.png,980,755,739900,67928,66.33,.06,content/posts/updates-of-getsocio-and-the-got-spot-projects/Mailchimp_integration.png
GCS_ios.jpg,1500,949,1423500,385487,376.45,.36,content/posts/updates-of-getsocio-and-the-got-spot-projects/GCS_ios.jpg
Stripe.png,511,567,289737,44308,43.26,.04,content/posts/updates-of-getsocio-and-the-got-spot-projects/Stripe.png
Getsocio_mobile_old.jpg,1500,981,1471500,211175,206.22,.20,content/posts/updates-of-getsocio-and-the-got-spot-projects/Getsocio_mobile_old.jpg
saas-ideas-socials.png,1200,628,753600,344843,336.76,.32,content/posts/saas-ideas/saas-ideas-socials.png
saas-ideas.png,1200,628,753600,422290,412.39,.40,content/posts/saas-ideas/saas-ideas.png
slack.png,1600,685,1096000,216414,211.34,.20,content/posts/saas-ideas/slack.png
saas_market.jpg,1324,864,1143936,188346,183.93,.17,content/posts/saas-ideas/saas_market.jpg
saas_sales.jpg,1320,862,1137840,218402,213.28,.20,content/posts/saas-ideas/saas_sales.jpg
social-networking-app-market-2025-–-2034-usd-billion-2-.png,4461,3729,16635069,195014,190.44,.18,content/posts/machine-learning-in-banking-and-finance-how-to-maximize-efficiency/social-networking-app-market-2025-–-2034-usd-billion-2-.png
macro-credit-card-selective-focus-financial-sale-buy-business-use.jpg,5472,3648,19961856,9146835,8932.45,8.72,content/posts/machine-learning-in-banking-and-finance-how-to-maximize-efficiency/macro-credit-card-selective-focus-financial-sale-buy-business-use.jpg
Mobile-app_ux.jpg,1500,901,1351500,722686,705.74,.68,content/posts/5-ux-mistakes-to-avoid-when-designing-your-first-telemedicine-app/Mobile-app_ux.jpg
red_berries.jpg,1200,628,753600,72058,70.36,.06,content/posts/software-development-company-portfolio/red_berries.jpg
matthew_web.png,872,500,436000,135982,132.79,.12,content/posts/software-development-company-portfolio/matthew_web.png
services_and_technologies__1_.png,1350,695,938250,44590,43.54,.04,content/posts/software-development-company-portfolio/services_and_technologies__1_.png
project_features__1_.png,1350,855,1154250,93221,91.03,.08,content/posts/software-development-company-portfolio/project_features__1_.png
matthew_mobile.png,375,933,349875,123931,121.02,.11,content/posts/software-development-company-portfolio/matthew_mobile.png
best-rated-ai-agents-for-healthcare.png,2400,1834,4401600,110658,108.06,.10,content/posts/best-rated-ai-agents-for-healthcare-how-to-choose-the-right-one/best-rated-ai-agents-for-healthcare.png
medical-equipment-blue-stethoscope-tablet-white-background-medical-equipment.jpg,5760,3840,22118400,8532938,8332.94,8.13,content/posts/best-rated-ai-agents-for-healthcare-how-to-choose-the-right-one/medical-equipment-blue-stethoscope-tablet-white-background-medical-equipment.jpg
E-Learning_market_size_2022_to_2023__USD_Billion_.png,2342,1818,4257756,88819,86.73,.08,content/posts/e-learning-website-development-tips/E-Learning_market_size_2022_to_2023__USD_Billion_.png
elearning_website.jpg,1200,628,753600,353629,345.34,.33,content/posts/e-learning-website-development-tips/elearning_website.jpg
elearning_website_socials.jpg,1200,628,753600,421563,411.68,.40,content/posts/e-learning-website-development-tips/elearning_website_socials.jpg
How_to_choose_the_business_model_when_you_build_e_learning_website_.png,1860,2170,4036200,168864,164.90,.16,content/posts/e-learning-website-development-tips/How_to_choose_the_business_model_when_you_build_e_learning_website_.png
real_estate_covid.png,1841,889,1636649,65295,63.76,.06,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/real_estate_covid.png
agentfolio.png,755,672,507360,385026,376.00,.36,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/agentfolio.png
zillow.png,1999,1089,2176911,538263,525.64,.51,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/zillow.png
real_estate_app.png,1200,628,753600,403700,394.23,.38,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/real_estate_app.png
redfin.png,1999,1088,2174912,232234,226.79,.22,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/redfin.png
redfin_mobile.png,413,598,246974,220975,215.79,.21,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/redfin_mobile.png
hotpads_mobile.png,405,648,262440,91137,89.00,.08,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/hotpads_mobile.png
mortgage_calculator.png,1946,1492,2903432,128602,125.58,.12,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/mortgage_calculator.png
realtor_mobile.png,379,581,220199,170744,166.74,.16,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/realtor_mobile.png
trulia.png,1999,1085,2168915,201258,196.54,.19,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/trulia.png
listingdoor.png,1999,1151,2300849,117721,114.96,.11,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/listingdoor.png
realtor.png,1999,953,1905047,260554,254.44,.24,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/realtor.png
trulia_mobile.png,515,780,401700,406751,397.21,.38,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/trulia_mobile.png
listingdoor_mobile.jpg,962,835,803270,85543,83.53,.08,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/listingdoor_mobile.jpg
hotpads.png,1999,1088,2174912,414424,404.71,.39,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/hotpads.png
real_estate_app_socials.png,1200,628,753600,378511,369.63,.36,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/real_estate_app_socials.png
zillow_mobile.png,367,590,216530,181862,177.59,.17,content/posts/how-to-embrace-the-power-of-mobile-apps-for-your-real-estate-business/zillow_mobile.png
Top_Ruby_on_Rails_Developers_-_2020.png,627,617,386859,32105,31.35,.03,content/posts/leading-ror-development-companies-august-2020/Top_Ruby_on_Rails_Developers_-_2020.png
pexels-trace-hudson-2365457.png,1980,1052,2082960,2407210,2350.79,2.29,content/posts/leading-ror-development-companies-august-2020/pexels-trace-hudson-2365457.png
a-timely-Introduction-to-intelligent-process-automation-1.jpg,2400,1600,3840000,413766,404.06,.39,content/posts/a-timely-introduction-to-intelligent-process-automation/a-timely-Introduction-to-intelligent-process-automation-1.jpg
a-timely-Introduction-to-intelligent-process-automation.jpg,2400,1799,4317600,487294,475.87,.46,content/posts/a-timely-introduction-to-intelligent-process-automation/a-timely-Introduction-to-intelligent-process-automation.jpg
in_app_payment.jpg,1500,952,1428000,87121,85.07,.08,content/posts/ecommerce-mobile-app-trends-2017-new-opportunities-for-the-market/in_app_payment.jpg
crop-woman-browsing-smartphone-shop.jpg,7360,4912,36152320,14404213,14066.61,13.73,content/posts/ecommerce-mobile-app-trends-2017-new-opportunities-for-the-market/crop-woman-browsing-smartphone-shop.jpg
mobile_commerce.jpg,1500,929,1393500,261679,255.54,.24,content/posts/ecommerce-mobile-app-trends-2017-new-opportunities-for-the-market/mobile_commerce.jpg
chatbot.jpg,1500,1000,1500000,63099,61.62,.06,content/posts/ecommerce-mobile-app-trends-2017-new-opportunities-for-the-market/chatbot.jpg
why-saas-desktop.png,872,410,357520,12102,11.81,.01,content/posts/how-to-build-a-saas-product-that-people-will-love/why-saas-desktop.png
why-saas-mobile.png,375,777,291375,13086,12.77,.01,content/posts/how-to-build-a-saas-product-that-people-will-love/why-saas-mobile.png
levels-desktop.png,872,490,427280,15746,15.37,.01,content/posts/how-to-build-a-saas-product-that-people-will-love/levels-desktop.png
saas-love-header.png,1200,628,753600,348402,340.23,.33,content/posts/how-to-build-a-saas-product-that-people-will-love/saas-love-header.png
levels-mobile.png,375,713,267375,17250,16.84,.01,content/posts/how-to-build-a-saas-product-that-people-will-love/levels-mobile.png
saas-love-socials.png,1200,628,753600,301748,294.67,.28,content/posts/how-to-build-a-saas-product-that-people-will-love/saas-love-socials.png
close-up-business-hand-with-stylus-pen-working-digital-tablet-laptop.jpg,5472,3648,19961856,8270676,8076.83,7.88,content/posts/fintech-development-outsourcing-your-one-stop-guide/close-up-business-hand-with-stylus-pen-working-digital-tablet-laptop.jpg
fintech_outsourcing_socials.png,1200,628,753600,850615,830.67,.81,content/posts/fintech-development-outsourcing-your-one-stop-guide/fintech_outsourcing_socials.png
Time-cost-quality.jpg,1000,540,540000,513228,501.19,.48,content/posts/time-quality-cost-which-ones-do-you-choose-for-your-app/Time-cost-quality.jpg
Cheap-app-development-risks.jpg,1000,421,421000,233762,228.28,.22,content/posts/time-quality-cost-which-ones-do-you-choose-for-your-app/Cheap-app-development-risks.jpg
Right-choice.jpg,1000,581,581000,249619,243.76,.23,content/posts/time-quality-cost-which-ones-do-you-choose-for-your-app/Right-choice.jpg
ai-business.jpg,1200,741,889200,586652,572.90,.55,content/posts/10-verticals-where-ai-is-making-an-impact-in-2019/ai-business.jpg
laptop-table.jpg,6000,4000,24000000,4283343,4182.95,4.08,content/posts/10-verticals-where-ai-is-making-an-impact-in-2019/laptop-table.jpg
advanced-features-for your-real-estate-marketplace.png,3600,2673,9622800,4407422,4304.12,4.20,content/posts/how-to-build-a-real-estate-marketplace-practical-tips/advanced-features-for your-real-estate-marketplace.png
real-estate-software-market-forecast.png,3600,4266,15357600,220422,215.25,.21,content/posts/how-to-build-a-real-estate-marketplace-practical-tips/real-estate-software-market-forecast.png
low-angle-view-building-against-sky.jpg,4782,3188,15245016,5530956,5401.32,5.27,content/posts/how-to-build-a-real-estate-marketplace-practical-tips/low-angle-view-building-against-sky.jpg
4-4-.png,2398,2092,5016616,104623,102.17,.09,content/posts/security-of-ai-agents-practical-tips-for-business/4-4-.png
lock-laptop-as-computer-protection-cyber-safety-concept-neon-background-private-data.jpg,5793,3862,22372566,768875,750.85,.73,content/posts/security-of-ai-agents-practical-tips-for-business/lock-laptop-as-computer-protection-cyber-safety-concept-neon-background-private-data.jpg
amazon-and-microsoft-stay-ahead-in-global-cloud-market-1-.png,3600,3291,11847600,256351,250.34,.24,content/posts/p2p-and-b2b-real-time-payments-value-for-your-business/amazon-and-microsoft-stay-ahead-in-global-cloud-market-1-.png
amazon-and-microsoft-stay-ahead-in-global-cloud-market.png,3600,4566,16437600,332563,324.76,.31,content/posts/p2p-and-b2b-real-time-payments-value-for-your-business/amazon-and-microsoft-stay-ahead-in-global-cloud-market.png
laptop-with-lock-chain-arrangement.jpg,7669,5115,39226935,2474864,2416.85,2.36,content/posts/p2p-and-b2b-real-time-payments-value-for-your-business/laptop-with-lock-chain-arrangement.jpg
female-web-designer-with-papers-notes-office.jpg,8000,5333,42664000,18351998,17921.87,17.50,content/posts/modern-app-development-whats-fresh-whats-trendy/female-web-designer-with-papers-notes-office.jpg
modern-app-development.jpg,1920,1280,2457600,220254,215.09,.21,content/posts/modern-app-development-whats-fresh-whats-trendy/modern-app-development.jpg
How-insertion-works.png,644,416,267904,23148,22.60,.02,content/posts/how-hash-table-works-ruby-examples/How-insertion-works.png
How-search-works.png,728,614,446992,39948,39.01,.03,content/posts/how-hash-table-works-ruby-examples/How-search-works.png
Add-new-element.png,915,523,478545,27670,27.02,.02,content/posts/how-hash-table-works-ruby-examples/Add-new-element.png
Hash-table-bins.png,874,392,342608,15091,14.73,.01,content/posts/how-hash-table-works-ruby-examples/Hash-table-bins.png
Programming.jpg,1200,716,859200,162730,158.91,.15,content/posts/how-hash-table-works-ruby-examples/Programming.jpg
pharmacy-app-socials.png,1200,628,753600,237201,231.64,.22,content/posts/how-to-build-online-pharmacy-app/pharmacy-app-socials.png
pharmacy-app.png,1200,628,753600,233237,227.77,.22,content/posts/how-to-build-online-pharmacy-app/pharmacy-app.png
Info_Online_Pharmacy.png,1364,1618,2206952,736148,718.89,.70,content/posts/how-to-build-online-pharmacy-app/Info_Online_Pharmacy.png
technical-debt-in-mobile-apps.png,1200,628,753600,1403437,1370.54,1.33,content/posts/how-to-manage-technical-debt-in-mobile-apps/technical-debt-in-mobile-apps.png
what-causes-technical-debt-in-mobile-apps.png,2400,1498,3595200,1226025,1197.29,1.16,content/posts/how-to-manage-technical-debt-in-mobile-apps/what-causes-technical-debt-in-mobile-apps.png
how-to-manage-technical-debt.png,2400,2266,5438400,2158958,2108.35,2.05,content/posts/how-to-manage-technical-debt-in-mobile-apps/how-to-manage-technical-debt.png
signs-of-technical-debt-in-mobile-apps.png,2400,1834,4401600,2396385,2340.21,2.28,content/posts/how-to-manage-technical-debt-in-mobile-apps/signs-of-technical-debt-in-mobile-apps.png
dark_side_of_fintech.jpg,1200,628,753600,647987,632.79,.61,content/posts/fintech-security-challenges/dark_side_of_fintech.jpg
dark_side_of_fintech_socials.jpg,1200,628,753600,657314,641.90,.62,content/posts/fintech-security-challenges/dark_side_of_fintech_socials.jpg
current-state-of-native-app-development.jpg,1800,1482,2667600,253873,247.92,.24,content/posts/what’s-the-future-of-native-mobile-apps/current-state-of-native-app-development.jpg
are-native-apps-dead-socials.jpg,1200,628,753600,333561,325.74,.31,content/posts/what’s-the-future-of-native-mobile-apps/are-native-apps-dead-socials.jpg
native-technologies.jpg,1800,1089,1960200,127078,124.09,.12,content/posts/what’s-the-future-of-native-mobile-apps/native-technologies.jpg
are-native-apps-dead.jpg,1200,628,753600,365541,356.97,.34,content/posts/what’s-the-future-of-native-mobile-apps/are-native-apps-dead.jpg
hands-business-person-checking-messages-smartphone-with-coworker.jpg,7360,4912,36152320,14056369,13726.92,13.40,content/posts/what’s-the-future-of-native-mobile-apps/hands-business-person-checking-messages-smartphone-with-coworker.jpg
